autor,comentario,likes,publicado_em,video_id,video_titulo
@Wendell2006,"Essa merda de banco tem 1000 reais lá meu, não consigo fazer pix nem nada .
Horrível essa merda, não criem conta nesse banco!!!",0,2025-04-09T16:49:42Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@dantevinicius61,"Essa Bipa me deu um prejuízo de mais de 20.000 , vai por mim saía fora",4,2025-04-05T12:34:22Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@ATEUBAPHOMET,📢💯alguém ir responder se a bipa reporta para receita nossa compra de bitcoin todo mês ou de ano em ano !,0,2025-04-01T23:07:34Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@juliocezardonascimento2688,"Nao recomendo esse cartão, as compras no crédito não podem ser parceladas, quem já viu isso, vc só pode comprar no crédito a vista, o cara pagar 50 reais por mês, te dão um crédito com o teu próprio dinheiro e a compra tem que ser a vista, péssimo modelo de negócio.",0,2025-04-01T18:02:38Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@btc5798,"oi denny eu dinovo , gostei muito e ja estou usando como forma de alavencagen , uso o cartao e o dinheiro compro mais btc e aumento meu limite , so tem um porem , nao faz pix com cartao como os outros fazem , seria mais uma forma de alavancagem , trabalho no ceasa e tenho todo dia despesa de mil reais em mesia , seria legal o pix  com o cartao...",1,2025-03-28T17:09:45Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@terceirotempo-r4h,Tudo q eu pesquiso no YouTube sobre bitcoin ou tecnologia aparece seus vídeos hehe,1,2025-03-28T14:20:01Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@WellingtonVivas1,Como funciona esse cartão para compras no exterior? Como ficam os impostos?,0,2025-03-27T08:41:39Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@Babyzinh,Bipa já travou meu acesso uma vez com saldo só vacilo essa empresa ai,0,2025-03-26T20:29:30Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@btc5798,"denny agente quer acumular depois faz um video mais completo do bipa turbo , nao quero vender btc, mais sim quero deixar como limite .",1,2025-03-24T16:29:51Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@btc5798,"botei 6 k no cartao , 0,001 btc  mais o cartao nao funciona",1,2025-03-24T16:25:33Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@Paulo_Liber,"O pessoal tá focado em BTC, Estao errados.. usem usdt no lugar BTC vc não vende nessa epoca, só compra",0,2025-03-24T11:39:41Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@joaobatistasouza6772,"Boa tarde! Meu brother, n tem muito haver com o vídeo a pergunta, mas hj ainda vale a pena minerar Bitcoin já pra guardar mesmo, observação tem energia sobrando.",0,2025-03-23T14:53:55Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
,"Não abram conta na Bipa, estão bloqueando contas com saldo dentro",3,2025-03-23T01:38:45Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@ssena8762,"Comunicações ao BACEN e ao COAF. O Usuário desde já declara estar ciente e de acordo que a BIPA e/ou a Stark Bank poderão comunicar ao Banco Central do Brasil (“BACEN”), ao Conselho de Controle de Atividades Financeiras (“COAF”) ou outros órgãos previstos pela legislação, as operações que possam estar configuradas na Lei n° 9.613/1998, que dispõe sobre os crimes de “lavagem” ou ocultação de bens, direitos e valores, e demais disposições legais pertinentes à matéria, bem como quaisquer operações que possam gerar suspeitas de atos relacionados a fraude, financiamento do terrorismo, ilícitos cambiais ou quaisquer atos ilícitos.",0,2025-03-23T01:01:54Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@jari173,Bitcoin nao vai escapar do sistema.,0,2025-03-23T00:55:09Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@atrito1,"SE TA NO BRASIL, QUERO DISTÂNCIA!",21,2025-03-22T22:22:02Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@valdevinomatias854,Pra mim não aparece o cartão virtual pra mim solicitar fiquei sem entender ou tem um valor específico na conta essa é minha dúvida ok,0,2025-03-22T21:12:39Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@fagnermaya,"quanto é a taxa da operação? os otros cartões crypto que eu conheço são absurdamente altas, o da bipa não tem ou você não falou pra não assustar a galera? kkk'",0,2025-03-22T19:35:31Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@valdevinomatias854,Eu já abri minha conta e já estou na lista de espera do cartão físico ok Tmj 👍,4,2025-03-22T19:13:33Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@REAPARECENDONAREDE,"Ontem abrir uma conta na bipa , depositei 1.500 reais sem nenhum problema , comprei 300000 mil sats e bloquearam minha conta",9,2025-03-22T18:05:48Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@rafaellzm,"Só um aviso aos navegantes.

Prestem atenção ao saldo travado como garantia EXCLUSIVAMENTE em Bitcoin na modalidade Bipa Turbo, pois, como a Bipa mantém monitoramento constante da variação do preço do BTC, ela pode, sim, acabar vendendo parte dele.

Um exemplo que aconteceu comigo em valores aproximados:

Ao travar o equivalente a R$1.000,00 só em BTC, meu limite de crédito ficou em R$500,00. Acontece que, ao utilizar quase todo o limite, cerca R$400,00, a Bipa, devido à oscilação do preço, vendeu parte do BTC travado e manteve em BRL para garantir o pagamento da fatura.

Então, se forem utilizar o saldo SOMENTE em BTC como garantia, na opção Turbo, para que não tenham parte do saldo transformado em BRL, evitem utilizar mais de 75% (aproximadamente) do crédito (que já é 50% do valor dado como garantia), pois se o preço do BTC cair, a Bipa pode vender parte para cobrir a diminuição do crédito e garantir o pagamento da fatura.

Eu gostei da ideia de cartão de crédito com BTC como garantia, mas acredito que, como está no início, há detalhes a serem aprimorados, especialmente quanto aos saldos e garantias.",1,2025-03-22T13:10:03Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@KASPADAG,Só louco usa Bitcoin como pagamento,0,2025-03-22T02:16:33Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@hijakx,"furada, eles reportam tudo ,melhor usar cartões de empresas fora do brasil. essa corretora foi a pior que já usei, travaram meu dinheiro por 3 dias sem me dar motivos, culparam o sistema e não se esforçaram nada pra resolver o problema logo.",1,2025-03-22T00:31:15Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@UserDaniel65,"Nao vale apena, ja fiz as contas. Quer vantagem? Vá de cartao recargapay, 1.5% de cashback, sem anuidade e o limite nao usado rende 110% do CDI. Na bipa acredito que o limite nao renda nada, e a inflacao vai comer seu poder de compra com o Real parado no cartao bipa free.",2,2025-03-21T23:43:21Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@AulaNoTubo,TEM KFC ? KK,0,2025-03-21T23:14:52Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@MackDireito,"Denny, o Bipa Turbo não compensa. Vc deixa seus BTC com terceiros, ganha de limite metade do valor, paga R$50 não reembolsáveis, só pra ter 1% de Cashback em sats. Pra ganhar R$50 em Cashback e teoricamente zerar a mensalidade vc teria q gastar mais de 5k no cartão. Se gasta tudo isso então faz um Nubank Ultravioleta (por ex., tem outros). Gastando esse valor lá vc não paga a mensalidade e recebe 2% de Cashback deles. Aí, gastando os mesmos 5k vc teria R$100 líquidos pra comprar seus sats, literalmente o dobro do q no cartão Bipa.",42,2025-03-21T22:49:28Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@JGSNM,"Dúvida: Você pagou o almoço e tecnicamente foi pago com os sats, porém, em 09:52 podemos ver que existe uma fatura vencendo dia 11-04 no valor de R$127,77, presumo que seja o valor do almoço. Nesse caso, você pagando essa fatura você recupera seus sats? Pois aparentemente você não optou pelo bipa turdo, certo? Fiquei com essa dúvida!",1,2025-03-21T22:08:51Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@emersonfelinto,Ao gastar bitcoin com este cartão de crédito eu posso aproveitar a isenção de 35k da receita federal ?,2,2025-03-21T22:05:24Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@gcsbergami,Quais são as taxas em comoras internacionais?,0,2025-03-21T21:58:25Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@gibees,"Denny, boa noite. Também recebi o cartão Bipa, mas pelo que entendi não precisa ser Bipa Turbo pra optar em não usar os BTCs. No meu tem um botão caso eu não queira usar o saldo em BTC e usar apenas Real. Só não sei ainda se recebo os satsback pois não utilizei.",0,2025-03-21T21:30:38Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@l3atherf4c3,"o foda que vai precisar declarar a receita se vc tiver ganho de capital, que ai se reflete no aumento do limite do cartão correto?",2,2025-03-21T21:00:23Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@xpcreators5943,"Denny, como funciona esse satsback?
Recebo mesmo que eu não tenha assinado o turbo?",0,2025-03-21T20:56:35Z,ZnYQ6vJ6vtk,💴 NOVO CARTÃO DE CRÉDITO DA BIPA - Use seus Bitcoins como reserva de valor @usebipa
@ohmenormrmr1133,"A XP Investimentos e a Melhor.
Mais o NUBANK Também",1,2025-08-22T18:05:22Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@odonjunior,"aqui comigo foi o contrário, fiz o teste, coloquei 200 reais em cada......... na binance comprei 28000
 satoshi........ na BIPA comprei 29534",1,2025-07-29T03:12:52Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@jonasleite3544,no fim não respondeu man,1,2025-07-20T03:50:03Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@Apolo-Br,"BIPA ESTÁ DANDO GOLPE.
ESTÁ BLOQUEANDO AS CONTAS SEM MOTIVO E FICANDO COM OS BTCs

MESMO COMPRANDO E TENTANDO TRANSFERIR PARA A WALLET NA MESMA HORA",1,2025-03-15T04:40:54Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@Apolo-Br,"BIPA ESTÁ DANDO GOLPE.
ESTÁ BLOQUEANDO AS CONTAS SEM MOTIVO E FICANDO COM OS BTCs

MESMO COMPRANDO E TENTANDO TRANSFERIR PARA A WALLET NA MESMA HORA",2,2025-03-15T04:40:50Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@alipiotrindade1989,"Concordo. Eu ainda não migrei da bipa para binance, por conta do vultoso embrolho técnico que existe. Bipa é bem autoexplicativo,  só peca nas taxas.",4,2025-01-05T14:05:45Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@otavioa.d.oliveira,"faz um vídeo de você mandando para a cold wallet, melhores formas, além do shorts.",4,2025-01-04T01:58:43Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@ovictorlourenco,"Bom da bipa é ser nacional, isenta de IR até 35k mensal. Como funciona na binance?",2,2025-01-03T22:00:16Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@FalcaoXRay,da pra sacar lera rede light na bit bank?,1,2025-01-03T20:28:08Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@adlercalixto4211,Mano eu compro eu outras correroras com o melhor preço transfiro para bipa por rede lightning e saco de graca! 😂😂,8,2025-01-03T19:16:35Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@caiolemos4740,"Binance > strike > onchain
Tutorial para vcs",1,2025-01-03T15:26:16Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@InhumanRampage,"Eu compro pela núbank , to pagando 0.40 de taxa",2,2025-01-03T13:32:46Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@toncps,"Parabéns pelo projeto, compra recorrente após alguns dias a taxa não é cobrada.",1,2025-01-03T10:28:25Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@honoravelsilva4459,"A Bipa é uma desgraça, além de reportar",1,2025-01-03T02:41:40Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@muiebitcoio,Se programar compra diaria recorrente depois de umas 10 compras não paga taxa na bipa.,2,2025-01-03T01:24:55Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@popaheffner,"Cara, mas pra sacar da Binance para a carteira é um absurdo de caro.",2,2025-01-03T01:06:31Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@RemanescenteDeYHWH,Já comprou no PICNic?,2,2025-01-03T01:01:57Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@CAIOVSKY,"Bipa é mão na roda se vc for pagar com Bitcoin por aí, mas em relação custo a binance é a melhor, não tem nem competição",2,2025-01-03T00:53:57Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@Gouthierresf,"Até o topo agora? 😅depois até o fundo, fica a dica já kkkk",2,2025-01-03T00:31:48Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@Manu-gk4bo,Sempre por cá,5,2025-01-03T00:29:45Z,x7k_a7sS0_s,PROJETO BITCOIN TODO DIA 02/01/25 #BTCTodoDia #BTCAtéOTopo #Binance #Bipa #Criptomoedas #Altseason
@samueldavidsantos4130,Como manda os btc em real pra conta ? Tem que manda pra corretora e dela pra conta,1,2025-11-23T14:45:15Z,aMlAVjWk7A4,Enviando Bitcoin da Bipa para a Bluewallet sem cometer erros! #btcbrasil #bluewallet #bipa
@blackpool3883,Como faço pra mandar de uma corretora para a Bipa via lightining?,0,2025-03-20T13:47:26Z,aMlAVjWk7A4,Enviando Bitcoin da Bipa para a Bluewallet sem cometer erros! #btcbrasil #bluewallet #bipa
@Apolo-Br,"BIPA É GOLPE.
ESTÁ BLOQUEANDO AS CONTAS SEM MOTIVO E FICANDO COM OS BTCs

MESMO COMPRANDO E TENTANDO TRANSFERIR PARA A WALLET NA MESMA HORA",0,2025-03-15T04:40:03Z,aMlAVjWk7A4,Enviando Bitcoin da Bipa para a Bluewallet sem cometer erros! #btcbrasil #bluewallet #bipa
@viniciusbani,"A Bipa bloqueou mil reais que depositei através do Bitpix,nem deu tempo de mandar para uma wallet.
 Esta lesando centenas de pessoas e ninguém esta falando nada.",0,2025-03-09T23:13:37Z,aMlAVjWk7A4,Enviando Bitcoin da Bipa para a Bluewallet sem cometer erros! #btcbrasil #bluewallet #bipa
@thiago40Masuzaki,Eu enviei alguns satoshis da bipa direto a um  QR. CODE DA CARTEIRA XPUB POREM CRIOU UMA CARTEIRA WATCH ONLY mas não creditou na carteira oficial oqe fazer,0,2025-02-08T23:39:26Z,aMlAVjWk7A4,Enviando Bitcoin da Bipa para a Bluewallet sem cometer erros! #btcbrasil #bluewallet #bipa
@enada9228,"Boa tarde, posso usar o mesmo endereço que já fica salvo nos recentes da Bipa?",1,2024-12-13T21:48:12Z,aMlAVjWk7A4,Enviando Bitcoin da Bipa para a Bluewallet sem cometer erros! #btcbrasil #bluewallet #bipa
@Lisboabh,"BIPA bloqueando a conta sem motivo algum, já era o dinheiro.
Fique esperto e saia o quanto antes.",4,2024-12-04T22:01:05Z,aMlAVjWk7A4,Enviando Bitcoin da Bipa para a Bluewallet sem cometer erros! #btcbrasil #bluewallet #bipa
@pedroberttiofc,BIPA tá bloqueado conta. Sai fora... Um mês tentando resolver e nada!,7,2024-11-27T15:32:58Z,aMlAVjWk7A4,Enviando Bitcoin da Bipa para a Bluewallet sem cometer erros! #btcbrasil #bluewallet #bipa
@gallbittencourt9729,Esperando da Bipa para Electrum,8,2024-11-01T14:12:01Z,aMlAVjWk7A4,Enviando Bitcoin da Bipa para a Bluewallet sem cometer erros! #btcbrasil #bluewallet #bipa
@llexlopes,"Cópia da mensagem que estou mandando mas redes da Bipa. Tem mais gente passando por isso.
Estou, desde 9:16 de 6 de setembro, aguardando retorno do suporte. Minha conta estava com duas transações de compra de Bitcoin pendentes. Entrei no suporte em 05 de setembro de 2024, então fui informado que o tal parceiro financeiro de vocês daria retorno em 4 dias úteis. Fui entrar na minha conta Bipa hoje (dia 06) e está bloqueada. Onde está o suporte? Sigo aguardando. Pediram meu CPF e ninguém responde. Já se passaram horas. Que zelo é esse pelo cliente? Eu vou em todas as redes para reportar o meu caso. Meu ativos (tenho satoshis na conta) - pode ser pouco, mas são meus, só que estão inacessíveis.",10,2024-09-06T14:51:26Z,aMlAVjWk7A4,Enviando Bitcoin da Bipa para a Bluewallet sem cometer erros! #btcbrasil #bluewallet #bipa
@grotaarmadilha,"Dava b.o antes, impedia envio de pix pra terceiro e depois pro pessoal. Depois compraram outra forma de pagamento ai nao tive mais problema. Mesmo assim e bom por na muun",1,2025-11-19T16:04:35Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@MrDircley,Cold Waller sempre,0,2025-11-05T12:57:51Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@alphamotivacional456,"Kkkkkkkk kkkkkkkk criativo,falando mal da concorrência..",5,2025-10-22T10:44:16Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
@-alexjr-1572,Binance nao é bom taxa é reastreado,2,2025-10-08T14:09:20Z,IF9SmedVDSg,🚨ATENÇÃO Cuidado com a BIPA! Muitas Reclamações  –não Vale a Pena! #BIPA #bitcoinbrasil
