fonte,tipo,termo,conteudo,relevancia,regiao,cliente,fonte_busca,categoria,data_coleta,valor,url,buscador,posicao,canal,video_id,publicado_em,autor,likes,video_titulo,desenvolvedor,rating,installs,app_id
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,32.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,100.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,36.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
Google Trends,tempo,bitcoin,,,,,news,,2025-12-12 00:00:49,0.0,,,,,,,,,,,,,
SERP,resultado_busca,bitcoin,"Cotação do Bitcoin | Preço, gráfico e valor do BTC hoje | MB",,,,,,2025-12-12 00:00:49,,https://www.mercadobitcoin.com.br/criptomoedas/bitcoin,google,1.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"Bitcoin – Wikipédia, a enciclopédia livre",,,,,,2025-12-12 00:00:49,,https://pt.wikipedia.org/wiki/Bitcoin,google,2.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Mercado Bitcoin: Sua plataforma de investimentos digitais,,,,,,2025-12-12 00:00:49,,https://www.mercadobitcoin.com.br/,google,3.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,BTC USD — Preço e Gráfico do Bitcoin — TradingView,,,,,,2025-12-12 00:00:49,,https://br.tradingview.com/symbols/BTCUSD/,google,4.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Cotação Bitcoin Hoje e Preço (BTC) - Investing.com,,,,,,2025-12-12 00:00:49,,https://br.investing.com/crypto/bitcoin,google,5.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Bitcoin Preço Hoje | BTC para USD Preço Em Tempo Real ...,,,,,,2025-12-12 00:00:49,,https://www.binance.com/pt-BR/price/bitcoin,google,6.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Bitcoin - Dinheiro P2P de código aberto,,,,,,2025-12-12 00:00:49,,https://bitcoin.org/pt_BR/,google,7.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Bitcoin: o que é e como funciona essa moeda virtual?,,,,,,2025-12-12 00:00:49,,https://blog.nubank.com.br/o-que-e-bitcoin/,google,8.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Contrato Futuro de bitcoin tem seu tamanho reduzido em 10 vezes,,,,,,2025-12-12 00:00:49,,https://clientes.b3.com.br/w/contrato-futuro-de-bitcoin-tem-seu-tamanho-reduzido-em-10-vezes,google,9.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"Bitcoin (BTC) Preço, Gráfico, Capitalização de Mercado ...",,,,,,2025-12-12 00:00:49,,https://coinmarketcap.com/pt-br/currencies/bitcoin/,google,10.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Bitcoin hoje: Analistas dizem para onde vai o BTC no restante de 2025,,,,,,2025-12-12 00:00:49,,https://portaldobitcoin.uol.com.br/bitcoin-hoje-analistas-dizem-para-onde-vai-o-btc-no-restante-de-2025/,google,11.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,bitcoin bet - Bônus e prêmios todos os dias,,,,,,2025-12-12 00:00:49,,http://notafiscal.teresina.pi.gov.br/android/bitcoin-bet/,google,12.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"Bitcoin BTC HOJE - Cotação, Indicadores e Notícias",,,,,,2025-12-12 00:00:49,,https://www.infomoney.com.br/cotacoes/cripto/ativo/bitcoin-btc/,google,13.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"O que é bitcoin, a primeira criptomoeda do mundo - Nexo Jornal",,,,,,2025-12-12 00:00:49,,https://www.nexojornal.com.br/index/2024/03/10/o-que-e-bitcoin,google,14.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Aprovado em 1º turno projeto que transforma BH na “Capital do ...,,,,,,2025-12-12 00:00:49,,https://www.cmbh.mg.gov.br/comunica%C3%A7%C3%A3o/not%C3%ADcias/2025/05/aprovado-em-1%C2%BA-turno-projeto-que-transforma-bh-na-%E2%80%9Ccapital-do-bitcoin%E2%80%9D,google,15.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,preço bitcoin dolar,,,,,,2025-12-12 00:00:49,,https://portal.ifba.edu.br/video/202511/pre%C3%A7o%20bitcoin%20dolar,google,16.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Efeito Trump: bitcoin ultrapassa marca de US$ 100 mil pela primeira ...,,,,,,2025-12-12 00:00:49,,https://www.cnnbrasil.com.br/economia/macroeconomia/efeito-trump-bitcoin-ultrapassa-marca-de-us-100-mil-pela-primeira-vez-na-historia/,google,17.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,CVM alerta para atuação irregular do Mercado Bitcoin Serviços ...,,,,,,2025-12-12 00:00:49,,https://www.gov.br/cvm/pt-br/assuntos/noticias/2025/cvm-alerta-para-atuacao-irregular-do-mercado-bitcoin-servicos-digitais-ltda-na-intermediacao-de-contratos-de-investimento-coletivo,google,18.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,bet bitcoin,,,,,,2025-12-12 00:00:49,,https://www.cmdv.pr.gov.br/card/bet+bitcoin,google,19.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Portal ETF BTG Pactual Teva Bitcoin - BITC11,,,,,,2025-12-12 00:00:49,,https://www.btgpactual.com/asset-management/BITC11,google,20.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Co się dzieje z ceną Litecoin? - Polskie Forum Bitcoin,,,,,,2025-12-12 00:00:49,,https://forum.bitcoin.pl/viewtopic.php?t=38341,bing,1.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"RX 6800 na riserze – HiveOS wykrywa kartę, ale ... - forum.bitcoin.pl",,,,,,2025-12-12 00:00:49,,https://forum.bitcoin.pl/viewtopic.php?t=38519,bing,2.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"Binance papierowy porfel, electrum i weryfikacja - Polskie Forum Bitcoin",,,,,,2025-12-12 00:00:49,,https://forum.bitcoin.pl/viewtopic.php?t=38613,bing,3.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Bartłomiej Wojciechowski nadal poszukiwany? - Polskie Forum Bitcoin,,,,,,2025-12-12 00:00:49,,https://forum.bitcoin.pl/viewtopic.php?t=38525,bing,4.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Dyskusja na temat kursu BTC - Page 4786 - Polskie Forum Bitcoin,,,,,,2025-12-12 00:00:49,,https://forum.bitcoin.pl/viewtopic.php?t=25968&start=95700,bing,5.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Zcash - dyskusja ogólna - Page 89 - Polskie Forum Bitcoin,,,,,,2025-12-12 00:00:49,,https://forum.bitcoin.pl/viewtopic.php?t=19918&start=1760,bing,6.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,zondacrypto brak kontaktu z supportem. - Polskie Forum Bitcoin,,,,,,2025-12-12 00:00:49,,https://forum.bitcoin.pl/viewtopic.php?t=38231,bing,7.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,BRAK ŚRODKÓW NA LEDGERZE BTC I ETH ZNIKNĘŁO - forum.bitcoin.pl,,,,,,2025-12-12 00:00:49,,https://forum.bitcoin.pl/viewtopic.php?t=38458,bing,8.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,Problem z dostepem do portfela i inwestycji - Polskie Forum Bitcoin,,,,,,2025-12-12 00:00:49,,https://forum.bitcoin.pl/viewtopic.php?t=38530,bing,9.0,,,,,,,,,,
SERP,resultado_busca,bitcoin,"Problem z wypłatą BTC, ETH z giełdy BINANCE na ... - forum.bitcoin.pl",,,,,,2025-12-12 00:00:49,,https://forum.bitcoin.pl/viewtopic.php?t=38337,bing,10.0,,,,,,,,,,
YouTube,video,bitcoin,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,,,2025-12-12 00:00:49,,https://www.youtube.com/watch?v=Gqdi1B7jKsI,,,Stefan Lopes - Ghost ,Gqdi1B7jKsI,2025-12-11T20:20:00Z,,,,,,,
YouTube,video,bitcoin,💣 O MERCADO FOI PEGUO NO PULO! POR QUE O BITCOIN DESABOU MESMO COM NOTÍCIAS BOAS?! 😳🔥,,,,,,2025-12-12 00:00:49,,https://www.youtube.com/watch?v=4r5G_EWUGqM,,,Criptográfico,4r5G_EWUGqM,2025-12-11T16:16:35Z,,,,,,,
YouTube,video,bitcoin,BITCOIN VAI SUBIR EM 2026 APÓS 3º CORTE NA TAXA DE JUROS?,,,,,,2025-12-12 00:00:49,,https://www.youtube.com/watch?v=dloBqocJ39I,,,CRIPTOMANIACOS,dloBqocJ39I,2025-12-10T23:03:13Z,,,,,,,
YouTube,video,bitcoin,"Bitcoin (BTC) - Análise de fim de tarde, 11/12/2025!  #BTC #bitcoin #XRP #ripple #ETH #Ethereum #BNB",,,,,,2025-12-12 00:00:49,,https://www.youtube.com/watch?v=uYro8SWqirM,,,Trade with Renato Ulianov,uYro8SWqirM,2025-12-11T20:11:21Z,,,,,,,
YouTube,video,bitcoin,O QUE O FED ACABOU DE FAZER VAI SALVAR O BITCOIN E AS CRIPTOS ALTCOINS,,,,,,2025-12-12 00:00:49,,https://www.youtube.com/watch?v=NsX0dhmdGwk,,,Luiz Fernando,NsX0dhmdGwk,2025-12-11T22:00:24Z,,,,,,,
YouTube,video,bitcoin,BITCOIN DUMP 89K: O CICLO DA NARRATIVA DA ALTA INFINITA: E AGORA?  - Análise Técnica/Sentimento,,,,,,2025-12-12 00:00:49,,https://www.youtube.com/watch?v=rH6PLR7-2ps,,,Investidor Moderno,rH6PLR7-2ps,2025-12-11T15:46:17Z,,,,,,,
YouTube,video,bitcoin,URGENTE BITCOIN E ALTCOINS PODEM DISPARAR FED VAI IMPRIMIR DINHEIRO - BITCOIN HOJE 10/12/2025,,,,,,2025-12-12 00:00:49,,https://www.youtube.com/watch?v=HU6nJNbjpZc,,,Investidor Matuto,HU6nJNbjpZc,2025-12-10T20:51:33Z,,,,,,,
YouTube,video,bitcoin,📉 QUEDA! FED SINALIZA CAUTELA ✋🏼 BITCOIN CORRIGE 📉,,,,,,2025-12-12 00:00:49,,https://www.youtube.com/watch?v=R4dVZbD1ZdI,,,João Hazim,R4dVZbD1ZdI,2025-12-11T11:07:22Z,,,,,,,
YouTube,video,bitcoin,BITCOIN E AÇÕES EM RISCO PARA 2026?,,,,,,2025-12-12 00:00:49,,https://www.youtube.com/watch?v=BWaykbR0GVo,,,Augusto Backes,BWaykbR0GVo,2025-12-10T15:15:45Z,,,,,,,
YouTube,video,bitcoin,Comprando Bitcoin em 1 minuto,,,,,,2025-12-12 00:00:49,,https://www.youtube.com/watch?v=EV_TftnS-dI,,,Primo Pobre,EV_TftnS-dI,2024-07-24T12:11:14Z,,,,,,,
YouTube,comentario,bitcoin,"🔥 (Minha comunidade de TRADE) G3 ELITE: bit.ly/g3elite
👉 (Corretora que uso e confio) Abrir conta na Bybit: https://partner.bybit.com/b/ghost",,,,,,2025-12-12 00:00:49,,,,,,Gqdi1B7jKsI,,@StefanLopes_Ghost,2.0,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,
YouTube,comentario,bitcoin,Percebi que análises gráficas nesse ano inteiro de 2025 não deu certo,,,,,,2025-12-12 00:00:49,,,,,,Gqdi1B7jKsI,,@encomodo326youtubers,0.0,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,
YouTube,comentario,bitcoin,Gosto muito da sua visão trader. É possível colocar essa tabelinha de RSI no Trading View gratuitamente ou é um indicador pessoal seu?,,,,,,2025-12-12 00:00:49,,,,,,Gqdi1B7jKsI,,@mauricioss1990,0.0,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,
YouTube,comentario,bitcoin,"E quem comprou o gemas do Renato ulianov com as 50 altcoins que farão x 10, 30? 😂😂",,,,,,2025-12-12 00:00:49,,,,,,Gqdi1B7jKsI,,@ortizteves,2.0,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,
YouTube,comentario,bitcoin,Minhas tokens que comprei na NUbank estão afundadas como faz pra fazer trade pra salvar elas?,,,,,,2025-12-12 00:00:49,,,,,,Gqdi1B7jKsI,,@eroons,0.0,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,
YouTube,comentario,bitcoin,Nada como o tempo pra amadurecer o investidor. A gente vai criando uma casca grossa contra essas falácias dos influenciadores. Não existe dinheiro fácil.,,,,,,2025-12-12 00:00:49,,,,,,Gqdi1B7jKsI,,@korzuspwr,6.0,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,
YouTube,comentario,bitcoin,😂😂😂😂 Até que enfim um falando outra língua.,,,,,,2025-12-12 00:00:49,,,,,,Gqdi1B7jKsI,,@limalima2126,1.0,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,
YouTube,comentario,bitcoin,🚀🚀🚀🚀🚀👻👻👻👻,,,,,,2025-12-12 00:00:49,,,,,,Gqdi1B7jKsI,,@clever_v,0.0,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,
YouTube,comentario,bitcoin,esse negócio de notícias não vale é mais nada,,,,,,2025-12-12 00:00:49,,,,,,Gqdi1B7jKsI,,@fledsonsc,0.0,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,
YouTube,comentario,bitcoin,Top top top analise mais uma vez muito obrigado bro🔥🔥🔥🔥🔥🔥,,,,,,2025-12-12 00:00:49,,,,,,Gqdi1B7jKsI,,@guilhermepereira2000,0.0,BITCOIN | Você NÃO Está ENTENDENDO ISSO... (é agora),,,,
YouTube,comentario,bitcoin,"LINK PARA CRIAR CONTA NA BINGX (CORRETORA QUE EU USO): https://bingx.com/partner/criptografico
Para acompanhar mais análises siga no telegram: https://t.me/grupodeanalise
Siga no instagram: @tainanpaiva",,,,,,2025-12-12 00:00:49,,,,,,4r5G_EWUGqM,,@criptografico,1.0,💣 O MERCADO FOI PEGUO NO PULO! POR QUE O BITCOIN DESABOU MESMO COM NOTÍCIAS BOAS?! 😳🔥,,,,
YouTube,comentario,bitcoin,Quero ver sangrar 🎉🎉🎉🎉🎉,,,,,,2025-12-12 00:00:49,,,,,,4r5G_EWUGqM,,@olivergames7918,0.0,💣 O MERCADO FOI PEGUO NO PULO! POR QUE O BITCOIN DESABOU MESMO COM NOTÍCIAS BOAS?! 😳🔥,,,,
YouTube,comentario,bitcoin,Dá quase para sentir a descrença; normalmente é aí que começam as inversões de GROK12K,,,,,,2025-12-12 00:00:49,,,,,,4r5G_EWUGqM,,@MrStevenHall,0.0,💣 O MERCADO FOI PEGUO NO PULO! POR QUE O BITCOIN DESABOU MESMO COM NOTÍCIAS BOAS?! 😳🔥,,,,
YouTube,comentario,bitcoin,Quantas vezes temos de ver este padrão antes de perceberem que GROK12K está a ser acumulado em silêncio,,,,,,2025-12-12 00:00:49,,,,,,4r5G_EWUGqM,,@MrsMeganDixon,0.0,💣 O MERCADO FOI PEGUO NO PULO! POR QUE O BITCOIN DESABOU MESMO COM NOTÍCIAS BOAS?! 😳🔥,,,,
YouTube,comentario,bitcoin,Às vezes estamos tão focados no ruído que esquecemos o setup de GROK12K à frente dos olhos,,,,,,2025-12-12 00:00:49,,,,,,4r5G_EWUGqM,,@DrMohammedDay,91.0,💣 O MERCADO FOI PEGUO NO PULO! POR QUE O BITCOIN DESABOU MESMO COM NOTÍCIAS BOAS?! 😳🔥,,,,
YouTube,comentario,bitcoin,Às vezes pergunto se as pessoas percebem quão óbvio vai parecer o setup do GROK12K$ em retrospetiva,,,,,,2025-12-12 00:00:49,,,,,,4r5G_EWUGqM,,@AimeeClarke-Goodwin,78.0,💣 O MERCADO FOI PEGUO NO PULO! POR QUE O BITCOIN DESABOU MESMO COM NOTÍCIAS BOAS?! 😳🔥,,,,
YouTube,comentario,bitcoin,"A questão não é “se”, é “quando” GROK12K$ faz o grande movimento",,,,,,2025-12-12 00:00:49,,,,,,4r5G_EWUGqM,,@DarcyTimewell-k2d,0.0,💣 O MERCADO FOI PEGUO NO PULO! POR QUE O BITCOIN DESABOU MESMO COM NOTÍCIAS BOAS?! 😳🔥,,,,
YouTube,comentario,bitcoin,"Carteira 31% BTC, 22% ETH, 8% SOL, 39% ~~; subiu desde 5 800$ em GROK12K há meses",,,,,,2025-12-12 00:00:49,,,,,,4r5G_EWUGqM,,@MalcolmBrown-w2z,0.0,💣 O MERCADO FOI PEGUO NO PULO! POR QUE O BITCOIN DESABOU MESMO COM NOTÍCIAS BOAS?! 😳🔥,,,,
