"fonte","tipo","termo","conteudo","relevancia","regiao","cliente","fonte_busca","categoria","data_coleta","url","buscador","posicao","descricao","canal","channelId","channelUrl","video_id","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","publicado_em","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","autor","autorId","autorUrl","replyCount","totalReplyCount","canReply","isPublic","video_titulo","atualizado_em","replies_count","desenvolvedor","rating","ratings_count","reviews_count","installs","price","currency","genre","contentRatingDescription","familyGenre","familyGenreId","icon","headerImage","screenshots","video","videoImage","descriptionHTML","developerId","developerEmail","developerWebsite","developerAddress","privacyPolicy","histogram","offersIAP","adSupported","recentChanges","permissions","whatsNew","released","app_id","version","updated","releaseNotes","currentVersionReleaseDate","screenshotUrls","ipadScreenshotUrls","appletvScreenshotUrls","artistId","languageCodesISO2A","privacyPolicyUrl","inAppPurchases","subscriptionInfo","title","app","thumbsUpCount","userId","date","replyContent","repliedAt"
"App Store (Google Play)","review","natal 2026","Não merece nem estrela, passei 30 minutos tentando acessar o app, e quando acessava, não carregava o agendamento do CadUnico, processava um bom tempo e depois mostrava erro. Este app não serve para atender um serviço importante. Mas é assim, quem precisa não consegue e ficar a mercer e esperar, porque reclamar não resolve o problema. Quando liga, não atende, e quando atende, diz que o agendamento é via app que não funciona. Enfim, o app não corresponde com a necessidade do serviço.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","8.0","","","Olá! Entendemos a situação. As vagas para agendamento do CadÚnico são limitadas e disponibilizadas pela SEMTAS. Para maiores informações sobre novos agendamentos, é necessário contactar diretamente a secretaria. Dúvidas sobre a utilização do aplicativo no e-mail contato@grt8.com.br. Cordialmente, Equipe Grt8.
","2023-10-18 14:29:28"
"App Store (Google Play)","review","natal 2026","Tentando agendar para realizar o cadastro no CadÚnico desde sexta feira. A plataforma me encaminha para uma página no navegador, de sexta até ontem não haviam vagas. Abriram hoje e a plataforma fica carregando por um longo tempo, após, informa erro ao carregar. Devido sobrecarga não conseguem carregar os dados. Ao desenvolvedor, verifiquei sua resposta, infelizmente no momento de exibição do erro, é da plataforma, não informa que as vagas estão esgotadas, creio que a SEMTAS desconhece esse erro.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","2.0","","","Olá! Entendemos a situação. As vagas para agendamento do CadÚnico são limitadas e disponibilizadas pela SEMTAS. Para maiores informações sobre novos agendamentos, é necessário contactar diretamente a secretaria. Dúvidas sobre a utilização do aplicativo no e-mail contato@grt8.com.br. Cordialmente, Equipe Grt8.","2023-10-27 11:23:35"
"App Store (Google Play)","review","natal 2026","Depois que o app foi ""aprimorado"" ninguem consegui acessar, fica informando que o usuário não existe, não faz cadastramento de novos usuário, em resumo, fizeram algumas modificações e o app não tá funcionando, já tentei várias vezes acessar o cadunico e não consigo, mesmo com a "" NOVA INTERFACE GRÁFICA, NOVO MODELO DE ABERTURA DE PROTOCOLO"" não melhorou em nada, só ficou mais difício para o usuário acessar o agendamento do CRAS, na época que se fazia agendamento pelo telefone FUNCIONAVA.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","16.0","","","Olá! Estamos trabalhando para aprimorar ainda mais a nossa plataforma. A sua satisfação é a nossa maior missão e queremos que você aproveite ao máximo os serviços disponibilizados no aplicativo. Pode nos explicar melhor via e-mail? “suporte@grt8.com.br”. Cordialmente, Equipe Grt8.
","2023-11-06 09:06:01"
"App Store (Google Play)","review","natal 2026","Resolvam o bug das pessoas não estarem conseguindo agendar para ir ao CRAS. Tentei em um dia de janeiro e não deu certo, após várias tentativas veio a mensagem que as vagas já estavam preenchidas. Isto é um absurdo!!! O app tem que aguentar as pessoas entrando simultaneamente, se não, é melhor excluir o app e as pessoas irem lá cedo para pegarem as vagas pessoalmente. 🤬🤬🤬🤬","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","17.0","","","Olá! Entendemos a situação. As vagas para agendamento do CadÚnico são limitadas e disponibilizadas pela SEMTAS. Para maiores informações sobre novos agendamentos, é necessário contactar diretamente a secretaria. Dúvidas sobre a utilização do aplicativo no e-mail contato@grt8.com.br. Cordialmente, Equipe Grt8.

","2024-01-29 10:01:18"
"App Store (Google Play)","review","natal 2026","Aplicativo é um disserviço a população, desde o dia 1 de fevereiro que estou esperando liberar vagas para o dia de hoje, mostrava lá novas vagas em 15 de fevereiro 9hrs, pois bem, hoje dia 15 desde as 9hrs que tento e nada, quando clica em agendado parece que não tem vagas disponíveis, sendo que desde cedo que tento e seria impossível que já tenha sido preenchido as vagas, enganação demais, daqui a pouco o app muda o prazo para daqui a mais 2 semanas, e a população tomando no centro!","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","3.0","","","Olá! Entendemos a situação. As vagas para agendamento do CadÚnico são limitadas e disponibilizadas pela SEMTAS. Para maiores informações sobre novos agendamentos, é necessário contactar diretamente a secretaria. Dúvidas sobre a utilização do aplicativo no e-mail contato@grt8.com.br. Cordialmente, Equipe Grt8.
","2024-02-21 13:59:05"
"App Store (Google Play)","review","natal 2026","App horrível, já faz meses que tento agenda a minha atualização cadastral, e não consigo, pois no dia em que as vagas são abertas não tenho acesso devido falha no sistema ""Não temos vagas disponíveis"" . Horrível indignada tenho filho e nos dependemos desse auxilio, é uma grande dificuldade pra realizar o agendamento nesse Natal digital. O pior é que os numeros de telefones disponíveis não funcionam.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","16.0","","","Olá! Entendemos a situação. As vagas para agendamento do CadÚnico são limitadas e disponibilizadas pela SEMTAS. Para maiores informações sobre novos agendamentos, é necessário contactar diretamente a secretaria. Dúvidas sobre a utilização do aplicativo no e-mail contato@grt8.com.br. Cordialmente, Equipe Grt8.","2024-03-13 14:38:05"
"App Store (Google Play)","review","natal 2026","Aplicativo que deixa muito a desejar. Tentei marcar o CadUnico, entrei numa fila digital - que não se sabe a colocação - faz mt tempo e nada de receber um e-mail ou SMS como informado. Além disso, o app saiu do meu login e quando entrei novamente, não aparece nenhuma solicitação ou permanência na fila. E quando vou tentar um novo agendamento, consta uma mensagem de que estou na fila. Ou seja, não consigo fazer a atualização do CadUnico.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","6.0","","","Olá! Queremos que aproveite nossa plataforma ao máximo! Para isso, pode nos explicar melhor o que está ocorrendo via e-mail? “suporte@grt8.com.br” Cordialmente, Equipe Grt8.","2024-08-20 15:44:27"
"App Store (Google Play)","review","natal 2026","Salve, compatriotas! Percebi que o aplicativo é do gênero Notícias, por isso é recomendado que os desenvolvedores deixem o estilo da fonte Times New Roman como padrão, além de alterar o tom azul dos parágrafos para preto, assim como faz o jornal The New York Times.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","11.0","","","Salve! Agradecemos sua sugestão. Vamos considerar a ideia de usar a fonte Times New Roman e alterar o tom dos parágrafos para preto para melhorar a legibilidade e dar um toque mais clássico. A opinião de nossos usuários é muito importante para nós. Obrigado por contribuir para o aprimoramento do nosso aplicativo!","2024-05-20 09:52:26"
"App Store (Google Play)","review","natal 2026","Excelente,aplicativo Mais não estou conseguindo acessá.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","1.0","","","Olá! Saber que você está satisfeito é a melhor recompensa. Agradecemos seu feedback. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo e-mail, suporte@grt8.com.br. Cordialmente, Equipe Grt
","2024-06-24 12:47:27"
"App Store (Google Play)","review","natal 2026","Eu gosto do aplicativo mas eu só não estou conseguindo agendar está muito difícil 😕","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","0.0","","","Olá! Estamos trabalhando para aprimorar ainda mais a nossa plataforma. A sua satisfação é a nossa maior missão e queremos que você aproveite ao máximo os serviços disponibilizados no aplicativo. Pode nos explicar melhor via e-mail? “suporte@grt8.com.br”. Cordialmente, Equipe Grt8.
","2023-06-01 13:57:31"
"App Store (Google Play)","review","natal 2026","Ótimo aplicativo, perfeita aquisição da prefeitura do Natal! Parabéns.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","1.0","","","Olá!,
Ficamos felizes que esteja gostando. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo contato@grt8.com.br!
At.te Equipe Grt8
","2022-03-02 12:21:46"
"App Store (Google Play)","review","natal 2026","Muito bom super fácil de acessar","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","0.0","","","Olá! Saber que você está satisfeito é a melhor recompensa. Agradecemos seu feedback. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo e-mail, contato@grt8.com.br! Cordialmente, Equipe Grt8.","2023-06-01 13:52:08"
"App Store (Google Play)","review","natal 2026","Ótimo para saber as últimas notícias da prefeitura de Natal!","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","8.0","","","Olá, Júlia!

Que bom que gostou do nosso serviço. Se quiser mandar sugestões, elogios ou reclamações, entre em contato com a gente pelo contato@grt8.com.br

Atenciosamente, equipe GRT8!","2020-02-11 11:39:50"
"App Store (Google Play)","review","natal 2026","Excelente app de Comunicação","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","0.0","","","Olá! Saber que você está satisfeito é a melhor recompensa. Agradecemos seu feedback. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo e-mail, suporte@grt8.com.br. Cordialmente, Equipe Grt8.","2025-03-27 15:28:48"
"App Store (Google Play)","review","natal 2026","App muito bom, para me conectar com à prefeitura","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","0.0","","","Olá!,
Ficamos felizes que esteja gostando. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo contato@grt8.com.br!
At.te Equipe Grt8
","2022-03-16 10:51:27"
"App Store (Google Play)","review","natal 2026","Agilidade no atendimento muito bom.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","1.0","","","Olá!,
Ficamos felizes que esteja gostando. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo contato@grt8.com.br!
Atenciosamente, Equipe Grt8.
","2022-06-02 13:45:29"
"App Store (Google Play)","review","natal 2026","como todos is outros apps convenamentais e muito bom de maravilhoso.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","0.0","","","Olá! Saber que você está satisfeito é a melhor recompensa. Agradecemos seu feedback. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo e-mail, suporte@grt8.com.br. Cordialmente, Equipe Grt8.","2025-04-22 16:42:29"
"App Store (Google Play)","review","natal 2026","Agora para agendar ficou mais fácil ainda bem que vocês resolveu o problema do aplicativo","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","0.0","","","Olá! Saber que você está satisfeito é a melhor recompensa. Agradecemos seu feedback. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo e-mail, “suporte@grt8.com.br”. Cordialmente, Equipe Grt8.","2024-06-12 10:50:36"
"App Store (Google Play)","review","natal 2026","tô tentando entrar com o meu login e eu não estou conseguindo tem pra autorizar o e-mail mais não aparece nada pra ligar já mudei a senha e nada e não consigo entrar","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","0.0","","","",""
"App Store (Google Play)","review","natal 2026","Gostei da idéia do app. Espero que, futuramente, possa fazer notificações para a prefeitura.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","4.0","","","Olá, Claúdia

Foram liberadas novas atualizações que contam com serviços da Prefeitura de Natal no aplicativo, trazendo assim novas funcionalidades e aproximando a população. Caso tenha sugestões, reclamações ou elogios, entre em contato com a gente pelo contato@grt8.com.br. 

At.te
Equipe GRT8","2020-02-27 08:46:16"
"App Store (Google Play)","review","natal 2026","Pelo aplicativo consegui resolver plobena de iluminação pública aqui da frente de casa, parabéns prefeitura do Natal e quem desenvolveu o aplicativo!","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","0.0","","","Olá!,
Ficamos felizes que esteja gostando. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo contato@grt8.com.br!
At.te Equipe Grt8
","2022-03-02 12:21:37"
"App Store (Google Play)","review","natal 2026","Esta complicado, quando tento recuperar a senha diz que não há usuario, quando tento (re)fazer uma conta diz que meu CPF ja está em uso :/","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","1.0","","","Olá! Queremos que aproveite nossa plataforma ao máximo! Para isso, pode nos explicar melhor o que está ocorrendo via e-mail? “suporte@grt8.com.br” Cordialmente, Equipe Grt8.","2024-02-09 08:39:12"
"App Store (Google Play)","review","natal 2026","Não funciona, tentei solicitar a carteira PCD e passa dias e ninguém te atende. App sem utilidade.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","1.0","","","Olá! Entendemos a sua situação. Para questões relacionadas à serviços da prefeitura, sugerimos que você entre em contato diretamente com o órgão responsável. Se tiver dúvidas sobre a utilização do aplicativo, estamos à disposição através do e-mail suporte@grt8.com.br. Atenciosamente, Equipe Grt8","2024-08-20 15:44:46"
"App Store (Google Play)","review","natal 2026","Gostei do app, só tem um pequeno problema, quando vou fazer o agendamento sempre demora para carregar.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","0.0","","","Olá, Jane!,
Ficamos felizes que esteja gostando. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo contato@grt8.com.br!
Atenciosamente, Equipe Grt8.
","2022-07-27 13:21:58"
"App Store (Google Play)","review","natal 2026","Muito prático, resolvo tudo por ele","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Natal Digital","0.0","","","Olá! Saber que você está satisfeito é a melhor recompensa. Agradecemos seu feedback. Para dúvidas, reclamações, sugestões, ou elogios, entre em contato com a gente pelo e-mail, suporte@grt8.com.br. Cordialmente, Equipe Grt8.","2024-06-24 12:48:32"
"App Store (Google Play)","review","natal 2026","ótimo esse jogos parabéns","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Merge Christmas: Home Design","0.0","","","Hi! We're happy to see you in our game! Thank you so much for your feedback! We hope you continue enjoying the game for as long as possible! 😊","2025-09-05 02:08:02"
"App Store (Google Play)","review","natal 2026","estou adorando muito nota mil 😍😍","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Merge Christmas: Home Design","3.0","","","Hi! Thank you for your feedback! We are happy to know you're a part of our players family! We always do our best to make our game better and improve it. We hope you continue enjoying the game. 💜","2025-06-02 01:49:02"
"App Store (Google Play)","review","natal 2026","Jogos da família em amigos Sempre homem de mundo novo em uma das melhores pessoas do Brasil ne natal em português adoro família e amigos que sempre estiveram presentes na jogos da famílias Papai Noel um maravilhoso um dia aquele dia em português trabalho de Jogos da família","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Merge Christmas: Home Design","3.0","","","Hi! Thank you for your feedback! We are happy to know you're a part of our farm family! We always do our best to make our game better and improve it. We hope you continue enjoying the game. 💜","2025-01-28 03:27:34"
"App Store (Google Play)","review","natal 2026","horrível!","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Merge Christmas: Home Design","0.0","","","Hi! Could you, please, tell us what exactly you did not like about the game? We will be very grateful if you describe the problem in more detail. Thank you!","2025-01-28 03:28:32"
"App Store (Google Play)","review","natal 2026","Amei","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Merge Christmas: Home Design","3.0","","","Hi! Thank you for your feedback! We are happy to know you're a part of our farm family! We always do our best to make our game better and improve it. We hope you continue enjoying the game. 💜","2024-07-22 02:42:59"
"App Store (Google Play)","review","natal 2026","Muito legal👏💋","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Merge Christmas: Home Design","2.0","","","Hi! Thank you for your feedback! We are happy to know you're a part of our merge family! We always do our best to make our game better and improve it. We hope you continue enjoying the game. 💜","2024-02-05 08:20:07"
"App Store (Google Play)","review","natal 2026","muito bom super recomendo","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Merge Christmas: Home Design","13.0","","","",""
"App Store (App Store)","review","natal 2026","25dec2024","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43 sleeps left on. Christmas date","Contagem Regressiva de Natal!","0.0","","","",""
"App Store (App Store)","review","natal 2026","Eu amei muito","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Amei","Contagem Regressiva de Natal!","0.0","","","",""
"App Store (App Store)","review","natal 2026","Alem de poucas possibilidades e apenas 2 personagens, a propaganda é insuportável","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pessimo","Dança de Natal feliz vídeo 3d","0.0","","","",""
"App Store (App Store)","review","natal 2026","Mesmo pagando só consegui uma opção de dança com dois personagens (um deles coberto pela barba) perda de tempo e dinheiro","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sem graça","Dança de Natal feliz vídeo 3d","0.0","","","",""
"App Store (App Store)","review","natal 2026","Ótimo app","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Ótimo app","Yodha Meu Horóscopo","0.0","","","",""
"App Store (App Store)","review","natal 2026","App cobra para instalar, cobra para entrar , e cobra qualquer perguntar que faça ! Nada é gratuito, nada.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Não gostei!","Yodha Meu Horóscopo","0.0","","","",""
"App Store (App Store)","review","natal 2026","They will still money from you!! You can’t cancel","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Worst app! SCAM","Yodha Meu Horóscopo","0.0","","","",""
"App Store (App Store)","review","natal 2026","🤩","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","🤩","Yodha Meu Horóscopo","0.0","","","",""
"App Store (App Store)","review","natal 2026","Atendimento rápido! Não vão se arrepender de perguntar.","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Perfeito!","Yodha Meu Horóscopo","0.0","","","",""
"App Store (App Store)","review","natal 2026","Consultei com um astrólogo chamado Asbin e ele está dizendo que eu vou ser rica! Eu amo meu mapa védico! Melhor que o tropical! UHUUUUUUUUUUUUUUUUUUUUU!!!","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dou 1000 Estrelas!","Yodha Meu Horóscopo","0.0","","","",""
"App Store (App Store)","review","natal 2026","Esse aplicativo é muito reconfortante","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Perfeito","Yodha Meu Horóscopo","0.0","","","",""
"App Store (App Store)","review","natal 2026","Eu não acreditava muito, até eles darem uma resposta precisa !! 
Vale a pena !!!!!","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Feedback","Yodha Meu Horóscopo","0.0","","","",""
"App Store (App Store)","review","natal 2026","Gostei da previsão que me deram, não tenham medo rs","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Muito bom","Yodha Meu Horóscopo","0.0","","","",""
"App Store (App Store)","review","natal 2026","Amei o app,foi super fácil e rápido para receber a previsão,","","","","","","2025-12-12 05:36:45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Amei","Yodha Meu Horóscopo","0.0","","","",""
