autor,comentario,likes,publicado_em,video_id,video_titulo
@YagoVieira-u6u,Eu mandei 1 real pra essa conta bipa aí pra testar ela ela recebeu de boa porém não consegui fazer a transação 😢 desanimei dela ja,1,2024-10-05T17:42:40Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@merceariaa.r5058,Começa em 8:35 que introdução longa.,1,2024-10-05T13:17:01Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@jhowtiny4505,A melhor é a picnic.,0,2024-10-05T12:09:21Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@paulogesso,"Aa taxas sao caras demais, prefiro o mercado Bitcoin",0,2024-09-30T21:01:28Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@sabrinamavr,Usem o código YPMAHM para ganhar saldo bônus ao criar a conta,0,2024-09-26T14:36:59Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@helemkelly199,"Gente , como você compra por 1,00 pelo pix? Dizem que o valor mínimo é de 167,00🥺",0,2024-09-23T19:43:31Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@danielabartkiw,Só eu que não entendi nada???  Kkkk ele explica super bem mas ainda não entendi..... Queria tanto entender sobre bitcoins,0,2024-09-21T01:52:02Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@Daviz-f5j,"BIPA BLOQUEOU MINHA CONTA HJ 18/09/24 COM QUASE 2 MIL REAIS!!!

 Antes do bloqueio nao estava conseguindo sacar pra outro banco ou comprar bitcoin. Absurdo!

Antes de depositar valores alto eu testei as transações e estava tudo ok

O BANCO BRASILEIRO PARCEIRO DA BIPA QUE TOMA ESSAS DECISOES.",0,2024-09-18T16:45:58Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@Presenteme,"Oi, Qual é o minimo neccessario de bitcoin para transferir para acarteira?",0,2024-09-17T17:53:46Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@VitóriaRibeiro-c6k,Mano bloquearam meu saque não consigo fazer nada roubaram meu dinheiro,0,2024-09-17T06:56:17Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@BrunoActiveGames,Falou do Renato Amoedo eu já deixei o like kk.,2,2024-09-10T19:01:23Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@llexlopes,"Estou, desde 9:16 de 6 de setembro, aguardando retorno do suporte da Bipa. Minha conta estava com duas transações de compra de Bitcoin pendentes. Entrei no suporte em 05 de setembro de 2024, então fui informado que o tal parceiro financeiro da Bipa daria retorno em 4 dias úteis. Fui entrar na minha conta Bipa hoje (dia 06) e está bloqueada. Onde está o suporte? Pediram meu CPF e ninguém responde. Já se passaram horas (provavelmente vai virar dias). Que zelo é esse pelo cliente? Eu vou em todas as redes para reportar o meu caso. Meu ativos estão inacessíveis. Tem mais gente passando por isso. É isso que dá tentar confiar em serviços nesse país.",0,2024-09-06T14:55:39Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@alessandroluciano8971,Gostei da humildade desse cara,0,2024-08-23T03:06:25Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@estevam_felipe87br,Cuidado! Estou tentando sacar meu dinheiro na Bipa e não consigo sacar. O suporte informa que os desenvolvedores estão analisando meu caso e fica nisso. Cuidado!,7,2024-08-21T14:49:48Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@pablogeovany8961,"Ótimo vídeo! Uma dúvida: É possível receber pix de outras pessoas na Bipa (contas correntes/poupança com CPF que não seja o seu)? Corretores como a Bity, por exemplo, proíbem isso. Queria saber como funciona na Bipa.",2,2024-08-12T14:33:24Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@marciosousa856,Faz um passo a passo amigo como transferir de real pra bipa,0,2024-08-06T17:24:52Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@massaharrison3936,A Bipa transfere valores altos para carteira?,0,2024-08-04T18:30:25Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@odrande,Você  disse que o outro caminho é BYSKY ? Que isso? Poderia falar mais a respeito ?,0,2024-08-01T23:04:52Z,aZulWor8wjg,Bipa Bitcoin Como Funciona? ✅Cupom: RDV (É confiável comprar BTC e USDT com esse app? Taxas e KYC)
@joaquim5003,"Me tira uma duvida, essa cold wallet deixa rastros? Ja que a bipa sabe o endereço de destino e exchanges tem nosso KYC?",1,2025-12-09T23:59:33Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@julielbarcelos,"Tive um baita problema com essa BlueWallet, mandei uns sats pra lá e no mesmo momento que chegou, eles saíram.
Nunca mais tive acesso a eles...",0,2025-05-15T01:05:41Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@JoaoVictor-lc5zc,Vc poderia me informar como faço para encontrar o PIN na bipa? Pois estou tendo muita dificuldade para encontrar.,1,2025-01-27T15:28:32Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@danielm1-c4d,"Sim, mas só é possível enviar valores grande e Olhar que é o mínimo enviar valor grande pra testa se dá certo ou não é complicado e as taxas de enviar são salgados de algumas",3,2025-01-22T12:16:07Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@joaohelenomafa4577,Carteira ian coleman ou blue wallet ofline?,1,2025-01-12T03:51:49Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@papiranteconcurseiro,quanto tempo demorou?,1,2024-11-14T13:52:41Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@pedroreginatocorrea5483,Qual wallet voce esta usando?,2,2024-09-25T20:16:07Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@vnmidia,Porque vc nao recomenda o saque grátis da bipa? Algum risco envolvido?,2,2024-08-26T23:09:28Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@AcessibilidadeRoteiro,Pq vc nao recomenda comprar taxa lenta e gratis?,2,2024-07-06T19:28:02Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@eduardoassismatoso9032,Show!,1,2024-07-03T01:40:32Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@Jpaulooli,"Cara, ce viu que o bitcoin ta mais barato no nubank do que na Bipa ?",1,2024-07-01T21:11:28Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@rafaelbelo,mandar picado assim vai criar muitas uxto na sua carteira. Vai transformar esses 10 reais em poeira,1,2024-07-01T15:39:40Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@MarcioLima-ph2bx,Por que vc não transfere para a SECUx ?,1,2024-07-01T09:24:28Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@tiagodoviolao2,Excelente vídeo. Obrigado pelo seu trabalho,0,2024-07-01T02:19:03Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@Anonimo83330,Voce usa alguma planilha excel ou ferramenta para gerenciar o btc?,0,2024-07-01T01:32:59Z,75FZoTDV3-8,PROJETO BITCOIN TODO DIA - 182/366 #BTCTodoDia #Bipa #Wallet #BlueWallet #Criptomoedas #IanColeman
@senhorwhite6102,"Quanto eu enviou para minha carteira offline , a bipa do sabe somente o endereço ? a minha carteira é anônima né ?",0,2025-11-16T08:18:39Z,HGvGz4w5J7Q,Como usar o app da Bipa para comprar Bitcoin [Review + Tutorial]
@du_holder,Já ouviu falar da SpikeToSpike ou a Dig P2P? Acredito que para quem quer comprar BTC sem kyc é a melhor alternativa.,0,2025-09-23T17:14:47Z,HGvGz4w5J7Q,Como usar o app da Bipa para comprar Bitcoin [Review + Tutorial]
@MrLuizsbcunha,Não sei se entendi bem mas nessa corretora brasileira eu pagarei imposto e terei de declarar?,0,2025-10-09T21:49:57Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@thinkcentre101,2:06 2:44,0,2025-09-24T12:13:13Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@parceirosdiversos,"Se eu comprar um carro com satoshis, certo? O carro vai perder valor do mesmo jeito e eu nunca mais vou poder comprar o mesmo carro com a qtd de satoshis pq sobe sobe sobe sobe sem parar kkk .. ... mas, se por outro lado, eu nao ser mao de alface kkk, e guardar meus satoshis o q adianta? Nao da pra andar de bitcoin como se anda de carro ne .. .. . e outra, assim como o carro, eu tbm estarei caminhando para o ""ferro velho"" hahahaha e se eu nao passar minhas seeds pra ninguem, meus satoshizinhos vao virar po rsrs .. .. . . .",0,2025-08-28T02:13:08Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@marceloferreira1972,"Se cada um ajudar a denunciar as mensagens de bots, isso pode minimizar a propagação: clique nos 3 pontinhos do lado direito da mensagem e denuncie!",0,2025-08-15T16:31:21Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@AndreLuiz-zm9jb,"Que explicação complicada, arretada! Pelo amor de Deus! Desisti de Bitcoin",0,2025-08-08T06:02:52Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@jocimarneves5860,Manda uns satosh bc1qagdgzz6dy93w4tk58k7gmwwnkq5u5k76vfe43l,0,2025-07-30T00:39:08Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@juvenalclementinodesousa6739,"Me oriente de maneira sempre
Por favor.",0,2025-07-27T23:06:09Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@RosangelaSchuck,Eu tenho a plataforma Trust wallet,0,2025-06-23T11:53:00Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@RosangelaSchuck,Oi tem como me ajudar entrei numa plataforma a um ano envesti até agora não concegui retirar meu lucro tenho a carteirinha de visualizações mas tá lá não sei como resgatar tu tem como ajudar ou me encinar,0,2025-06-23T11:52:35Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@Anais456,"Estou feliz por ter entrado na criptomoeda quando o fiz, porque foi um ponto de virada para mim financeiramente, foi minha melhor decisão até agora",54,2025-06-13T17:54:48Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@amaralsantos549,"Se vc comprar bitcoin pelas corretoras o governo, sabe quantos butcoin vc comprou e pode te obrigar a pagar impostos e ate mesmo te tomar quando vc sacar.",0,2025-05-28T12:54:16Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@AnaColumbaContreras,"Cheguei a US$ 90 mil hoje. Agradeço por todo o conhecimento e insights que você compartilhou comigo nos últimos meses. Comecei esta jornada em novembro de 2024. A educação financeira é essencial para mais de 70% da população, pois poucos são realmente alfabetizados nesta área.",0,2025-05-26T02:37:15Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@cristianomaguelli4035,"Algo muito comum em situação de crise não. Até porque crise é algo que acontece muito raramente. Algo muito comum com governos de esquerda. Como é o caso agora, com o desgraçado maldito na presiDEMÊNCIA DO BRASIL. Ou seja, o nosso ""querido"" presiDEMENTE.",0,2025-05-18T20:56:00Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@MrWilson1959,"Aonde acho a sorte para me casar com uma mulher dessa.
Psrabéns para els",0,2025-05-11T21:28:09Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@rubensqueiroz,"Genial sua explicação, muito obrigado ❤",0,2025-04-30T15:38:04Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@Jl-m4e,"Nossa ... quanta ingenuidade  matou o vídeo "" DAQUI 120 ANOS 😂😂😂😂😂... Provavelmente não estaremos vivos .",1,2025-04-22T10:38:09Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@Melinda_J1,"*Serei eternamente grata a você, Sra. Mia Bradley. Você mudou minha vida por completo e continuarei a pregar seu nome para o mundo ouvir. Você me salvou de uma dívida financeira enorme com o pouco que eu tinha. Obrigada, Sra. Mia Bradley.*",83,2025-04-13T10:56:30Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@beneditomendessoofile6220,Quero começar a investir em biti,0,2025-03-27T14:27:07Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@Pod10top,"Se eu não me engano a uns 3 ou mais anos eu comprei 50 reais em btc cheguei a perder o acesso do mercado biticoin mas essa semana recuperei e tinha 646,00",0,2025-03-17T22:23:17Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@israelmarcus5419,👍👍,0,2025-03-09T09:34:05Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@MeioAmbiente13,"Cuidado com o golpe!
Vários robôs utilizados por golpistas estão inundando os comentários.
Ei donos dos canais, tomem providências! 
Por isso é urgente a REGULAÇÃO das redes sociais!",0,2025-03-04T00:56:37Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@duralomana,Fui abençoado com 85.000 dólares a cada 12 semanas!! Agora posso comprar qualquer coisa e também sustentar minha família e trabalhar para mais.Deus abençoe Sophie Rogerz.,483,2025-03-01T18:42:46Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@Biancastephen0,"Como a maioria de vocês ainda consegue equilibrar a vida, mesmo com a crise econômica e os padrões de vida cada vez melhores?",5,2025-02-25T08:54:27Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@Manjeet-s2h8l,"Criptomoedas são arriscadas, como muitos diriam, mas acho que o verdadeiro risco nas criptomoedas não é investir, especialmente nessa tendência de alta; Comprar a capitulação não é uma decisão difícil, mas é muito difícil decidir o que fazer além de segurar. Lembro-me de quando comecei a investir em criptomoedas em 2020, mas depois, em 2022, acabei vendendo-as porque era burro e não as entendia. Estudei e aprendi e agora sei como eles funcionam. Reinvesti em criptomoedas no início de 2024 com 10.000 e obtive 128.000 em um curto período de tempo.",159,2025-02-24T14:23:23Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@tvamerica2022,"Eu acabei de receber um email da FTX me pedindo para eu fazer o saque , estou tentando pela Binance . la me da duas opção : Importar carteira ou criar carteira. Quando eu clico em criar carteira diz que na minha região não é posivel entao como que eu faço para importar carteira pelo aplicativo da binance",0,2025-02-19T02:22:47Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@RobsonBiasoli,"Chegando hoje no vídeo: 17/02/2025. Gostaria de tirar uma dúvida: se o Bitcoin protege tanto a pessoa que investe nesse tipo de moeda para que o Governo não tenha acesso ao seu dinheiro, como fica a questão das Corretoras terem que informar a Receita Federal sobre a movimentação dos clientes. Antes de qualquer coisa, gostaria de informar que sou completamente leigo em releção a Bitcoins e agora que estou em negócios onde um cliente de outro país quer negociar nessa moeda, estou procurando aprender para poder operar nesse segmento. Agradeço se puderem me informar.",2,2025-02-17T19:09:43Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@jonevieiralucio8823,"Então a BIPA pode entregar as informações das transações com bitcoin para o estado? E assim sendo, não gera insegurança aos clientes?",0,2025-02-13T21:36:12Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@arnaldoazevedo7817,Não entendi,0,2025-02-08T17:17:06Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@Alpha-ks7cz,"se a bipa segue as normas brasileiras, quer dizer entao que nao e' segura !",0,2025-02-08T16:27:54Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@joaofilho3070,Muito bom gostei do vídeo,0,2025-02-08T11:33:56Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@claudiasantos-zh9mk,Sobre enviar para carteira....não entendi.....,0,2025-02-08T09:21:38Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@kimbueno8941,Não quero empresa brasileira,0,2025-02-01T11:15:52Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@TeresaPrestes-jg1lm,Como funciona o Bitcoin,0,2025-01-27T17:55:38Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@LeonardoCavalcanti-m3b,"Obrigado pelas atualizações contínuas. Prefiro negociar no mercado de ações, pois é mais lucrativo. Ganho uma média de $ 34.500 a cada 2 semanas, embora eu mal negocie.*",9,2025-01-27T06:01:56Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@neydecorrea4055,"Coloquei 150 em 2021 agora não tenho mais o telefone que tinha o aplicativo, como faço telo de volta não tô conseguindo",0,2025-01-26T16:14:07Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@josecarlos3783,"BOA NOITE ...EU POSSO SO FICAR COMPRANDO BITCOIN POR 6 MESES E DEPOIS VENDER . ELE RENDERAR 
OU POSSO FICAR SEM NADA. QUERIA SABER SE ELE SE PERDE SE NAO MECHER NELE.",1,2025-01-26T07:03:27Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@DanielGC77,Estão falando muito da computação quântica que pode ser um problemão para o bitcoin em um futuro bem próximo.,0,2025-01-26T00:24:14Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@DecoGabbana,Quero Aprender pagar as referencias,0,2025-01-25T13:27:28Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@macfuryborges,"isso e furada e uma moeda criada sem lastro algum, moeda feita na planilha do Excel, isso e pirâmide quando cair a pirâmide tomo mundo vai chorar 😂😂😂",0,2025-01-23T17:22:02Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@clarakenya3028,"Sou iniciante, essa carteira da pra por outras crypto ou só bitcoin?",1,2025-01-22T18:58:38Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@KarlFriedrich-r2j,"Lembro-me de quando comecei a investir em criptomoedas em 2019, mas depois, em 2020, acabei vendendo porque era burro e não entendia. Estudei e aprendi e agora sei como funciona. Voltei para criptomoedas no início de 2023 com 10 mil e cheguei a 128 mil em um curto período de tempo.",55,2025-01-21T12:59:57Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@andersonDias02,Queria sabe trabalhar com isso mas,0,2025-01-21T00:06:47Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@Adrielperrone,EU NÃO SEI NEM POR ONDE E NEM COMO COMEÇAR 😢,0,2025-01-19T05:04:08Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@LouieUllrich,Amazing analysis! What’s Step Finance’s edge over its competitors?,0,2025-01-18T16:11:23Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@ManieTorp,Excellent points! What should Step Finance focus on to stay successful long-term?,0,2025-01-18T14:17:44Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@SuperPedro1976,ANON 0.0069 MC DE 5M Não esqueçam destes números.  Vou comprar agora $100,0,2025-01-18T10:42:48Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@dann-o9s6t,"Por favor🙏, como posso fazer um investimento lucrativo já que a criptografia se tornou dominante",40,2025-01-15T12:28:12Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@AndreiaVieira-oo6vj,COMO POSSO INVESTIR 10 MIL EM BITICOIN?,0,2025-01-14T18:32:35Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@wallasventura6465,Alguém tem grupo pra investimento pra me passa,0,2025-01-14T00:19:20Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@wallacebarbosa4326,Boa tarde,0,2025-01-11T16:39:53Z,lEbHIyekm4M,GUIA DEFINITIVO Bitcoin para iniciantes 2024
@WolfGray-ex2oy,"diga seu link que vou te presentear com btc neste final de ano de 2025, obrigado pelas aulas tenha uma boa noite. 🌙🌃🎅🏽🤵🏽‍♂️🤴🏽",0,2025-02-12T21:53:34Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@direitaopressora6134,Eu pedi mas ninguém me deu 😂😂😂😂😂,0,2025-02-05T19:26:25Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@marceldiasdecastro5505,Que Nome mais feio bipa.,0,2025-01-08T09:14:01Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@LinkDoProduto,"Furada... A bipa bloqueou minha conta e ninguém responde no suporte!
O app da corretora é super intuitivo porém, essa é a malandragem.
Só pesquisar na internet tu vai ver um monte de gente que teve a conta bloqueada",0,2024-12-20T05:37:08Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@j-franck,Alguém aí faz essa fé? 😂,0,2024-12-19T16:36:47Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@Jeff-l3x,"Eu nao ganho nem um abraço,imagina ganhar Satoshis 😢",0,2024-12-17T17:52:45Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@renatomoura1336,Bipa é um lixo🚯,0,2024-12-16T10:07:13Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@D.GRINCH,"Pronto, só falta me enviarem 🙂",0,2024-12-15T21:19:18Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@edsonrocha8594,"Queria só 2 bitcoin de presente, ta otimo..pra segurar pra aposentar daqui a 15 anos..",4,2024-12-15T20:43:46Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@gustavosan.al01,Eu aceito esse presente 🎁,0,2024-12-15T20:17:46Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@marlisouza7246,Eu aceito,0,2024-12-15T16:56:16Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@teotonioflorido,Quem quiser mandar aceito viu gente 💅,0,2024-12-15T15:07:39Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@viniciusnascimentopereira3776,Nem fodendo 😂,0,2024-12-15T14:10:47Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@CharlesIsaac,😊,0,2024-12-15T13:59:13Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@Lucasaraujo35,"É maravilhoso receber, mas o que realmente me toca é ver uma alma diferenciada com a intenção de presentear alguém.😂",7,2024-12-15T13:40:38Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@Heitor_Games,"Papai Noel, eu fui um bom menino esse ano! Por favor, me dê Bitcoin! 😊🙏",2,2024-12-15T13:26:47Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@alexcristianors840,Baita presente tchê,0,2024-12-15T13:09:49Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@Casseteca,O que é AWS32K????,0,2024-12-15T13:06:36Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@Papodedeusas,Eu quero 🎉🎉🎉🎉,0,2024-12-15T13:02:18Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@guilhermearaujo6102,"Galera pesquisem antes de comprar btc na bipa, eles bloqueiam as contas com valores lá dentro.",0,2024-12-15T12:58:06Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@OMOTOQUEIROLIBERTARIO,"Dar bitcoin de presente?!... 
...
❤..
...
...
NAOOO!!! 
😂😂😂😂😂😂😂😂😂",0,2024-12-15T12:13:52Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@encomodo326youtubers,"mas se você der bitcoin pra quem não entende muito agora nessa época, daquiapouco vai tomar um bear market na cara em 2026, não vai saber vender na hora certa e nunca mais vai querer saber de btc.",3,2024-12-15T12:11:11Z,Z4H8rG3tmdg,O MELHOR presente de Natal 🎁
@nerdsdenegocios,"Baixe o app da Bipa e ganhe até R$100 em Bitcoin nas suas primeiras compras: https://bipa.app/convite/peterjordan
Use o cupom: PETERJORDAN",75,2024-10-17T20:00:56Z,b9gDxF0azOU,"ACABOU A DESCULPA! COMPRE BITCOINS COM APENAS 1 REAL, VEJA COMO!"
@Gahtrader77,"Pobre igual eu tem que comprar sats btc fracionado a cada 1 bilhões de sats vc tem 10 btc o BTC batendo 200k sats busca 0,01 cents",0,2025-06-10T05:09:24Z,b9gDxF0azOU,"ACABOU A DESCULPA! COMPRE BITCOINS COM APENAS 1 REAL, VEJA COMO!"
@FK_JTA,"Sou leigo no assunto, o Bitcoin é uma renda passiva? Como que o Bitcoin existe, de onde é isso?",0,2025-03-12T03:25:36Z,b9gDxF0azOU,"ACABOU A DESCULPA! COMPRE BITCOINS COM APENAS 1 REAL, VEJA COMO!"
@FK_JTA,O Bitcoin chegou a 600 mil💀,0,2025-03-12T03:14:45Z,b9gDxF0azOU,"ACABOU A DESCULPA! COMPRE BITCOINS COM APENAS 1 REAL, VEJA COMO!"
