termo_pesquisa,regiao,idioma,data_coleta,timestamp,modo,versao_script,fonte,rank,about_this_result,ad_supported,age,allow_forking,ano,app_id,archived,arxiv_id,atualizado,author,autores,autores_lista,avaliacoes,caption,categoria,categoria_id,categorias,categorias_lista,category_id,channel,channel_custom_url,channel_description,channel_id,citacoes,cliente,clone_url,comment,comment_text,comments,contains_ads,content,content_rating,coordinates,created,created_at_i,criado,currency,data,data_completa,date,default_audio_language,default_branch,default_language,definition,descricao,description,desenvolvedor,desenvolvedor_id,dir,disabled,dislikes,displayed_link,doi,duration,engine,estrelas,external_ids,extract_html,family_friendly,favorites,fields_of_study,fonte_suggest,fork,forks,forks_url,free,has_downloads,has_issues,has_pages,has_projects,has_wiki,homepage,icon,image,instalacoes,is_open_access,is_template,journal,journal_ref,lang,language,licenca,licenca_spdx,likes,linguagem,link,live_broadcast_content,meta_desc,meta_url,metodo,nome,num_points,object_id,open_access_pdf,open_issues,order,originalimage,originalimage_height,originalimage_width,owner,owner_avatar,owner_type,owner_url,pais,paper_id,parent_id,position,preco,primary_category,private,publication_date,publication_types,published,published_parsed,pushed_at,referencias,released,relevancia,relevancy_score,resumo,score,screenshots,sectiontitle,sitelinks,size,snippet,source,source_url,story_id,story_text,story_title,story_url,sugestao,summary,tags,tamanho,tentativa,termo,termo_original,thumbnail,thumbnail_default,thumbnail_height,thumbnail_high,thumbnail_maxres,thumbnail_width,tipo,title,titlesnippet,titulo,topics,updated,url,url_mobile,venue,version,video_id,views,visibility,watchers,web_commit_signoff_required,wordcount
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,SERP-Duckduckgo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duckduckgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bitcoin.org/en/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bitcoin is open-source; its design is public, nobody owns or controls Bitcoin and everyone can take part . Through many of its unique properties...",,,,,,,,,,,1.0,bitcoin,,,,,,,,,Bitcoin - Open source P2P money,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,SERP-Duckduckgo,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duckduckgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://news.bitcoin.com/bitcoin-price-watch-intraday-momentum-builds-but-will-it-break-112k/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On the 4-hour chart, bitcoin is showing the finesse of a comeback tour. The asset is recovering in a stair-step pattern after breaking out of a falling wedge—a classic bullish setup, mind you.",,,,,,,,,,,1.0,bitcoin,,,,,,,,,"Bitcoin Price Watch: Intraday Momentum Builds, but Will It Break...",,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,SERP-Duckduckgo,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duckduckgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://news.google.com/stories/CAAqNggKIjBDQklTSGpvSmMzUnZjbmt0TXpZd1NoRUtEd2oydTVPS0VCSHZYc0VEM3g5N2NDZ0FQAQ?hl=en-IN&gl=IN&ceid=IN:en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bitcoin has comeback from like 6-7 haymakers to reach ATHs and has survived 17yrs. The endurance alone warrants pic.x.com/uUhUjxyh2M.,,,,,,,,,,,1.0,bitcoin,,,,,,,,,Google News - Bitcoin analyst - Overview,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,SERP-Duckduckgo,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duckduckgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.aol.com/bitcoin-hits-fresh-time-high-042029689.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bitcoin hit a new record price.Umit Turhan Coskun/NurPhoto/Getty Images Bitcoin hits a record high of $120,000, continuing its upward trend. Bitcoin 's value has surged 29% this year, reflecting growing investor interest and market momentum.",,,,,,,,,,,1.0,bitcoin,,,,,,,,,"Bitcoin hits a fresh all-time high above $120,000",,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,SERP-Duckduckgo,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duckduckgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.linkedin.com/top-content/finance/understanding-cryptocurrency-basics/understanding-bitcoin-as-a-technological-discovery/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Treat Bitcoin as a neutral asset and financial infrastructure, and the true pattern comes into focus. Satoshi Nakamoto solved a thorny computer‑science problem—the double‑spending...",,,,,,,,,,,1.0,bitcoin,,,,,,,,,Understanding Bitcoin as a Technological Discovery,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,SERP-Duckduckgo,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duckduckgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cointelegraph.com/news/bitcoin-much-needed-rebound-94k-ahead-fed-meeting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bitcoin (BTC) prices jumped to $94,625 on Coinbase in late trading on Tuesday, according to TradingView, its highest level since Nov.",,,,,,,,,,,1.0,bitcoin,,,,,,,,,"Bitcoin Hits 3-Week High At $94,625 Amid Sentiment Shift",,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,SERP-Duckduckgo,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duckduckgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://medium.com/cryptoverse-insights/bitcoin-fomo-is-coming-dont-be-on-the-wrong-side-753e9bf06478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"If you buy Bitcoin at USD 50,000 and it goes up to USD 57,000, will you buy more or sell? On the other hand, if Bitcoin drops to USD 35,000, what will you do?",,,,,,,,,,,1.0,bitcoin,,,,,,,,,Bitcoin FOMO is Coming: Don't Be on the Wrong Side | Medium,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,SERP-Duckduckgo,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duckduckgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wired.com/story/bitcoin-miners-pivot-ai-data-centers/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A Perfect Storm. To win the right to process a batch of bitcoin transactions and claim the associated reward, mining companies compete to solve a computational puzzle.",,,,,,,,,,,1.0,bitcoin,,,,,,,,,America’s Biggest Bitcoin Miners Are Pivoting to AI | WIRED,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,SERP-Duckduckgo,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duckduckgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.KuCoin.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KuCoin is a secure cryptocurrency exchange that allows you to buy, sell, and trade Bitcoin , Ethereum, and 1000+ altcoins. The leader in driving Web 3.0 adoption.",,,,,,,,,,,1.0,bitcoin,,,,,,,,,Crypto Exchange | Bitcoin Exchange | Bitcoin Trading | KuCoin,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,SERP-Duckduckgo,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duckduckgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bingx.com/en/spot/BTCUSDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preferences. BTC/USDT. Bitcoin .,,,,,,,,,,,1.0,bitcoin,,,,,,,,,Spot Trading｜$ Live Spot Price｜BingX,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-a-z,1,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.0,,,,,,,,,,,,,,,bitcoin hoje,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-a-z,2,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,,,,,,,,,,,,,,,bitcoin dolar,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-a-z,3,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,,,,,,,,,,,,,,,bitcoin hoje dólar,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-a-z,4,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,bitcoin usd,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-a-z,5,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,bitcoin hoje usd,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-a-z,6,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,bitcoin hoje real,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-a-z,7,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,,bitcoin em real,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-a-z,8,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0,,,,,,,,,,,,,,,bitcoin cotação,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-a-z,9,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0,,,,,,,,,,,,,,,bitcoin agora,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-a-z,10,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,,,bitcoin hj,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-top,1,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.0,,,,,,,,,,,,,,,bitcoin hoje,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-top,2,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,,,,,,,,,,,,,,,bitcoin dolar,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-top,3,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,,,,,,,,,,,,,,,bitcoin hoje dólar,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-top,4,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,bitcoin usd,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-top,5,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,bitcoin hoje real,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-top,6,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,bitcoin hoje usd,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-top,7,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,,bitcoin agora,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-top,8,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0,,,,,,,,,,,,,,,bitcoin em real,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-top,9,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0,,,,,,,,,,,,,,,bitcoin cotação,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-web-top,10,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,,,bitcoin price usd,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-a-z,1,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,,,,,,,,,,,,,,,bitcoin hoje,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-a-z,2,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0,,,,,,,,,,,,,,,bitcoinheiros,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-a-z,3,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.0,,,,,,,,,,,,,,,bitcoin ao vivo,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-a-z,4,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,,,,,,,,,,,,,,,bitcoin live,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-a-z,5,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,bitcoin caindo,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-a-z,6,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,bitcoin hoje ao vivo,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-a-z,7,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,,bitcoin hyper,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-a-z,8,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0,,,,,,,,,,,,,,,bitcoin autocustódia,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-a-z,9,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0,,,,,,,,,,,,,,,bitcoins,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-a-z,10,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,,,bitcoin miner,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-top,1,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,,,,,,,,,,,,,,,bitcoin hoje,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-top,2,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0,,,,,,,,,,,,,,,bitcoinheiros,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-top,3,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.0,,,,,,,,,,,,,,,bitcoin ao vivo,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-top,4,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,,,,,,,,,,,,,,,bitcoin live,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-top,5,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,bitcoin caindo,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-top,6,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,bitcoin hoje ao vivo,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
bitcoin,br,pt,2025-12-12 04:37:35,2025-12-12T04:37:35.327468,personalizado,7.4,Suggest-chrome-youtube-top,7,,,,,,,,,,,,,,,a-z,,,,,,,,,,chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,,bitcoin hyper,,,,,,bitcoin,,,,,,,QUERY,,,,,,,,,,,,,,,
